_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
3618,V546099,2021-02-26 10:02:54,Closed,116.1,Unsafe and Dangerous,179,,Dana,AV,Hyde Park,MA,02136,18,179 DANA AV,,HYDE PARK,MA,02136,45920.0,42.2467396328151,-71.1193108289895
3619,V546007,2021-02-25 13:29:13,Closed,105.1,Failure to Obtain Permit,150,,Beacon,ST,Boston,MA,02116,05,"581 Boylston Street, Suite 604",,Boston,MA,02116,9667.0,42.35480954402136,-71.07583049352804
3620,V545859,2021-02-24 11:37:20,Closed,116.1,Unsafe and Dangerous,3114,,Washington,ST,Roxbury,MA,02119,11,3114 WASHINGTON STREET,,ROXBURY,MA,02119,375238.0,42.314739578898205,-71.09905063625685
3621,V545848,2021-02-24 10:43:33,Closed,111.1,Certificate of Occupancy,3114,,Washington,ST,Roxbury,MA,02119,11,3114 WASHINGTON STREET,,ROXBURY,MA,02119,375238.0,42.314739578898205,-71.09905063625685
3622,V545841,2021-02-24 10:05:37,Closed,105.1,Failure to Obtain Permit,100,,Train,ST,Dorchester,MA,02122,16,100 TRAIN STREET,,DORCHESTER,MA,02122,136497.0,42.29244951897391,-71.05380058360917
3623,V494368,2021-02-24 09:04:56,Open,105.1,Failure to Obtain Permit,647,,Bennington,ST,East Boston,MA,02128,01,647 BENNINGTON ST,,EAST BOSTON,MA,02128,14847.0,42.383519463478336,-71.01534029508338
3624,V519642,2021-02-23 16:33:43,Closed,116.1,Unsafe and Dangerous,31,,Creston,ST,Dorchester,MA,02121,14,31 CRESTON ST,,DORCHESTER,MA,02121,44370.0,42.31182955231523,-71.07886059721017
3625,V498639,2021-02-23 16:15:25,Open,105.1,Failure to Obtain Permit,12,,Falcon,ST,East Boston,MA,02128,01,12 FALCON STREET,,EAST BOSTON,MA,02128,55963.0,42.38212949498502,-71.03984035290424
3626,V494364,2021-02-23 16:01:11,Open,111.1,Certificate of Occupancy,647,,Bennington,ST,East Boston,MA,02128,01,647 BENNINGTON ST EAST,,BOSTON,MA,02128,14847.0,42.383519463478336,-71.01534029508338
3627,V498633,2021-02-23 15:47:19,Closed,104.6,Right of Entry,58,,Trenton,ST,East Boston,MA,02128,01,58 TRENTON STREET,,EAST BOSTON,MA,02128,138380.0,42.378696491815774,-71.03736735503051
3628,V523826,2021-02-23 15:42:03,Closed,107.4,Failed to comply w permit term,66,,Falcon,ST,East Boston,MA,02128,01,1788 BEACON STREET APT 2A,,BROOKLINE,MA,02445,56068.0,42.382136491596576,-71.03690434560423
3629,V495676,2021-02-23 15:21:04,Closed,105.1,Failure to Obtain Permit,226,,Lexington,ST,East Boston,MA,02128,01,226 LEXINGTON STREET,,EAST BOSTON,MA,02128,85603.0,42.38002948494499,-71.03176033881299
3630,V545756,2021-02-23 14:12:30,Closed,116.1,Unsafe and Dangerous,297,,Kittredge,ST,Roslindale,MA,02131,18,297 KITTREDGE STREET,,ROSLINDALE,MA,02131,82231.0,42.27783963262846,-71.13387079738698
3631,V545726,2021-02-23 13:15:36,Closed,1001.3.2,Testing & Certification,192,,Athens,ST,South Boston,MA,02127,06,"224 MARINA DRIVE, UNIT 224",,QUINCY,MA,02171,5750.0,42.33990717263492,-71.05125757355748
3632,V545730,2021-02-23 12:02:01,Closed,116.1,Unsafe and Dangerous,209,,Quincy,ST,Dorchester,MA,02121,13,209 Quincy Street,Apartment 2,Dorchester,MA,02121,114032.0,42.3127295460925,-71.07483058534807
3633,V479317,2021-02-23 10:34:20,Closed,102.8,Maintenance,706,,Fifth,ST,South Boston,MA,02127,06,83 NORTH STREET,,MEDFIELD,MA,02052,58009.0,42.33414948736736,-71.03189044175706
3634,V545704,2021-02-23 09:37:23,Closed,116.2,Unsafe and Dangerous,344,,Third,ST,South Boston,MA,02127,06,344 W THIRD STREET,,SOUTH BOSTON,MA,02127,135437.0,42.336459503581736,-71.04484046463828
3635,V545567,2021-02-22 12:52:07,Closed,111.1,Certificate of Occupancy,259,,Quincy,ST,Dorchester,MA,02121,14,26 IRON HOLLOW RD,,SHARON,MA,02067,114050.0,42.311770543109134,-71.07251058241921
3636,V545548,2021-02-22 10:54:50,Closed,104.6,Right of Entry,51,,Walnut,ST,Hyde Park,MA,02136,18,268 WALNUT STREET,,DEDHAM,MA,02026,142087.0,42.25267644620009,-71.12141975064944
3637,V545529,2021-02-22 10:00:02,Closed,105.1,Failure to Obtain Permit,34,,Evergreen,ST,Jamaica Plain,MA,02130,10,102 ELLERY ST,,CAMBRIDGE,MA,02138,55288.0,42.32409159308297,-71.11074564095051
3638,V545055,2021-02-18 13:32:27,Closed,105.1,Failure to Obtain Permit,352,,Sumner,ST,East Boston,MA,02128,01,40 EVERETT ST,,EAST BOSTON,MA,02128,132414.0,42.36699948996066,-71.03508037563051
3639,V545020,2021-02-18 10:08:35,Closed,105.1,Failure to Obtain Permit,44,,Worley,ST,West Roxbury,MA,02132,20,"44 Worley Street, Unit 2",,West Roxbury,MA,02132,152691.0,42.2922396700163,-71.16285083040952
3640,V544901,2021-02-17 12:31:48,Closed,116.1,Unsafe and Dangerous,1480,,Blue Hill,AV,Mattapan,MA,02126,18,1480 BLUE HILL AV,,MATTAPAN,MA,02126,16294.0,42.273559575350674,-71.09322071514075
3641,V544758,2021-02-17 09:10:42,Closed,116.1,Unsafe and Dangerous,317,,Wood,AV,Hyde Park,MA,02136,18,59 CANNON BALL ROAD,,SHARON,MA,02067,151286.0,42.26302959959871,-71.1090107740387
3642,V544699,2021-02-14 15:41:12,Closed,10.02 (18),Proper Maintenance,1,,City Hall,PZ,Boston,MA,02114,03,206 L Street,,Boston,MA,02127,32856.0,42.360294448915184,-71.05827049817509
3643,V544510,2021-02-12 08:26:38,Closed,NFPA54,National Fuel Gas Code,317,,Wood,AV,Hyde Park,MA,02136,18,317 WOOD AVE,,HYDE PARK,MA,02136,151286.0,42.26302959959871,-71.1090107740387
3644,V543001,2021-02-09 14:26:22,Closed,4-3,Building or Use of Premise req,400,,West Roxbury,PW,Roslindale,MA,02132,20,400 WEST ROXBURY PKWY,,WEST ROXBURY,MA,02132,119208.0,42.29199964676096,-71.14619079394232
3645,V542955,2021-02-09 10:20:16,Closed,105.1,Failure to Obtain Permit,888, ,Morton,ST,BOSTON,MA,02124,17,8888A MORTON STREET,,DORCHESTER,MA,92124,,42.28118811528601,-71.08461717611357
3646,V485042,2021-02-09 09:05:11,Closed,1001.3.2,Testing & Certification,14,,Irving,ST,Boston,MA,02114,03,85 CHARLES STREET,,BOSTON,MA,02114,78910.0,42.36080953003517,-71.06625045897545
3647,V484943,2021-02-09 09:02:23,Closed,1001.3.2,Testing & Certification,22,,Irving,ST,Boston,MA,02114,03,129 FOREST STREET,,NORWELl,MA,02061,78920.0,42.360609529783055,-71.0662504590566
3648,V484211,2021-02-09 08:52:24,Closed,1001.3.2,Testing & Certification,31,,Russell,ST,Boston,MA,02114,03,31 SOUTH RUSSELL ST,,BOSTON,MA,02114,119769.0,42.36024953037493,-71.0660904600868
3649,V542422,2021-02-05 13:50:42,Closed,107.4,Failed to comply w permit term,869,871,Cummins,HW,Mattapan,MA,02126,18,869 CUMMINS HWY 02126,,MATTAPAN,MA,02126,45023.0,42.26856958081654,-71.09604973254902
3650,V542419,2021-02-05 13:04:31,Closed,104.6,Right of Entry,75,,Harvard,ST,Dorchester,MA,02121,14,24 GREENWOOD ST,,DORCHESTER,MA,02121,70938.0,42.29735954940468,-71.07651062401371
3651,V542416,2021-02-05 12:39:47,Closed,104.6,Right of Entry,121,,Devon,ST,Dorchester,MA,02121,14,121 DEVON ST,,DORCHESTER,MA,02121,47539.0,42.3080995505012,-71.07732060240708
3652,V542415,2021-02-05 12:15:43,Closed,110.1,Inspections,26,,Woodville,ST,Roxbury,MA,02119,08,74 CLARENDON ST SUITE A,,BOSTON,MA,02116,152001.0,42.321198547030974,-71.07621956985531
3653,V542414,2021-02-05 11:43:13,Closed,116.1,Unsafe and Dangerous,698,,Canterbury,ST,Roslindale,MA,02131,18,698 Canterbury St,,Roslindale,MA,02131,25486.0,42.2848795972612,-71.10951072620017
3654,V542412,2021-02-05 11:27:47,Closed,116.1,Unsafe and Dangerous,159,161,Callender,ST,Dorchester,MA,02124,14,159-161 CALLENDER STREET,,DORCHESTER,MA,02124,24800.0,42.287922564115966,-71.08579966561696
3655,V542406,2021-02-05 10:47:05,Closed,110.1,Inspections,17,,Forest,ST,Roxbury,MA,02119,08,17 FOREST ST,C/O IMAN ABDULLAH,MA,ROXBURY,02119,59279.0,42.32715954989149,-71.0786305617116
3656,V542386,2021-02-05 09:38:06,Closed,116.1,Unsafe and Dangerous,46,,Greenwood,ST,Dorchester,MA,02121,14,"C/O OCWEN Loan Servicing, LLC","1661 worthington Road, suite 100",West Palm Beach,FL,33409,66986.0,42.30047955319702,-71.07966062373366
3657,V541958,2021-02-03 13:13:03,Closed,105.1,Failure to Obtain Permit,5,,Wise,ST,Jamaica Plain,MA,02130,10,"859 Willard St, Suite 503",,Quincy,MA,02159,151089.0,42.32237958137021,-71.10164062458333
3658,V541923,2021-02-03 12:50:41,Closed,110.3.6,Fire Blocking Required,5,,Wise,ST,Jamaica Plain,MA,02130,10,"859 Willard St, SUITE 503",,Quincy,MA,02169,151089.0,42.32237958137021,-71.10164062458333
3659,V541947,2021-02-03 12:39:34,Closed,110.3.6,Fire Blocking Required,8,,Chestnut,AV,Jamaica Plain,MA,02130,10,"859 WILLARD ST, SUITE 503",,QUINCY,MA,02169,163317.0,42.32231435083925,-71.10188281424361
3660,V541940,2021-02-03 12:17:47,Closed,110.3.6,Fire Blocking Required,6,,Chestnut,AV,Jamaica Plain,MA,02130,10,"859 WILLARD ST, SUITE 503",,QUINCY,MA,02169,163315.0,42.32236892334791,-71.10187252018846
3661,V541937,2021-02-03 11:39:20,Closed,105.1,Failure to Obtain Permit,6,,Chestnut,AV,Jamaica Plain,MA,02130,10,"859 WILLARD STREET, SUITE 503",,QUINCY,MA,02169,163315.0,42.32236892334791,-71.10187252018846
3662,V541935,2021-02-03 11:21:13,Closed,105.1,Failure to Obtain Permit,8,,Chestnut,AV,Jamaica Plain,MA,02130,10,"859 WILLARD STREET, SUITE 503",,QUINCY,MA,02169,163317.0,42.32231435083925,-71.10188281424361
3663,V541889,2021-02-03 09:55:20,Closed,105.1,Failure to Obtain Permit,1,,Gloucester,ST,Boston,MA,02116,05,1 GLOUCESTER STREET,UNIT BF,BOSTON,MA,02115,64880.0,42.35170955513214,-71.08516052215076
3664,V541601,2021-02-02 15:53:00,Closed,107.4,Failed to comply w permit term,24,,Moreland,ST,Roxbury,MA,02119,12,1372 HANCOCK STREET,,QUINCY,MA,021269,342803.0,42.32574094055446,-71.08154424513762
3665,V541594,2021-02-02 14:52:26,Closed,105.1,Failure to Obtain Permit,21,,Jacob,ST,Dorchester,MA,02124,14,21 Jacob Street,,Dorchester,MA,02124,79195.0,42.285849560797104,-71.08344066548932
3666,V541179,2021-01-29 11:05:53,Closed,105.1,Failure to Obtain Permit,4,,Dennison,ST,Roxbury,MA,02119,11,4 DENNISON STREET,,ROXBURY,MA,02119,47303.0,42.31732957045573,-71.09300061657046
3667,V541043,2021-01-28 11:09:13,Closed,3307.1,Protection of Adj. Property,29,,Washington,ST,Charlestown,MA,02129,02,29 WASHINGTON ST,,CHARLESTOWN,MA,02129,145789.0,42.37309252641199,-71.06458042803122
3668,V541039,2021-01-28 10:47:52,Closed,105.1,Failure to Obtain Permit,107,,Howland,ST,Dorchester,MA,02121,12,107 HOWLAND ST,,DORCHESTER,MA,02121,75733.0,42.31441956583906,-71.08943061501554
3669,V540940,2021-01-28 09:50:26,Closed,110.27,Guarding of Live parts,7,9,Roxana,ST,Hyde Park,MA,02136,18,1292 Commonwealth Ave,,Allston,MA,02134,119139.0,42.25182963364825,-71.13136084979242
3670,V540940,2021-01-28 09:50:26,Closed,314.25,Covers & Canopies,7,9,Roxana,ST,Hyde Park,MA,02136,18,1292 Commonwealth Ave,,Allston,MA,02134,119139.0,42.25182963364825,-71.13136084979242
3671,V540928,2021-01-27 15:05:37,Closed,105.1,Failure to Obtain Permit,2,4,Shelby,ST,East Boston,MA,02128,01,2-4 SHELBY ST,,EAST BOSTON,MA,02128,126629.0,42.38116947937377,-71.02794032774648
3672,V540917,2021-01-27 13:15:03,Closed,116.1,Unsafe and Dangerous,25,,Juniper,ST,Roxbury,MA,02119,09,25 JUNIPER ST,,ROXBURY,MA,02119,80398.0,42.32504956337433,-71.08856058949203
3673,V540911,2021-01-27 12:30:20,Closed,116.1,Unsafe and Dangerous,21,,Juniper,ST,Roxbury,MA,02119,09,116 HUTCHINGS ST,,DORCHESTER,MA,02121,80393.0,42.32497956426239,-71.0887005889882
3674,V540908,2021-01-27 12:12:10,Closed,116.1,Unsafe and Dangerous,4,,Juniper,TE,Roxbury,MA,02119,09,31 PEMBROKE ST,,NEWTON,MA,02458,80422.0,42.325079562750695,-71.08839058801233
3675,V540910,2021-01-27 12:09:40,Closed,105.1,Failure to Obtain Permit,110,,Park,ST,Dorchester,MA,02122,16,1 ARCADIA PL,C/O JIM DONNDELINGER,DORCHESTER,MA,02122,107273.0,42.298989525433015,-71.05870058017315
3676,V540901,2021-01-27 10:59:47,Closed,116.1,Unsafe and Dangerous,1486,1492,Dorchester,AVE,Dorchester,MA,02122,16,C/O DORCHESTER-LINCOLN PROPERTIES LLC,21 TORREY STREET UNIT 10-A,BROCKTON,MA,02186,48335.0,42.29992952741262,-71.06003058118388
3677,V540898,2021-01-27 10:31:32,Closed,116.1,Unsafe and Dangerous,60,,Nightingale,ST,Dorchester,MA,02124,14,AKA: SOPHIA CULBREATH-KENNE,"31 ABERDEEN ROAD, UNIT 1",MILTON,MA,02186,102680.0,42.295029559848345,-71.08358064551324
3678,V540884,2021-01-27 09:01:21,Closed,1001.3.2,Testing & Certification,18,,Worcester,SQ,Roxbury,MA,02118,08,C/O LARRY EPSTEIN,18 WORCESTER SQUARE APT. 5,BOSTON,MA,02118,152205.0,42.336829543083134,-71.07445053093392
3679,V540880,2021-01-27 08:19:24,Closed,102.8,Maintenance,18,,Worcester,SQ,Roxbury,MA,02118,08,C/O LARRY EPSTEIN,18 WORCESTER SQUARE APT. 5,BOSTON,MA,02118,152205.0,42.336829543083134,-71.07445053093392
3680,V540796,2021-01-26 12:45:46,Closed,116.1,Unsafe and Dangerous,23,,Juniper,ST,Roxbury,MA,02119,09,23 JUNIPER ST,,ROXBURY,MA,02119,80395.0,42.32501956413815,-71.08867059003917
3681,V540789,2021-01-26 12:17:38,Closed,901.2,Fire Protection Systems,879,881,Blue Hill,AV,Dorchester,MA,02124,14,879 BLUE HILL AV,,DORCHESTER,MA,02124,16583.0,42.29533956627489,-71.08810065489568
3682,V540784,2021-01-26 11:09:57,Closed,903.5,Fire Protection Systems,879,881,Blue Hill,AV,Dorchester,MA,02124,14,879 BLUE HILL AV,,DORCHESTER,MA,02124,16583.0,42.29533956627489,-71.08810065489568
3683,V540779,2021-01-26 10:45:00,Closed,105.1,Failure to Obtain Permit,2,,Greendale,RD,Mattapan,MA,02126,14,8 Shoreside Drive,,Quincy,MA,02169,66516.0,42.28500957488096,-71.09345068987973
3684,V540767,2021-01-26 10:03:17,Closed,3307.1,Protection of Adj. Property,500,,Fourth,ST,South Boston,MA,02127,06,1 Franklin Street,Unit 1607,Boston,MA,02111,59780.0,42.334669504837656,-71.04520047057817
3685,V540758,2021-01-26 09:50:56,Closed,r109.3,Failure to call Inspections,500,,Fourth,ST,South Boston,MA,02127,06,1 Franklin Street,Unit 1607,Boston,MA,02111,59780.0,42.334669504837656,-71.04520047057817
3686,V540686,2021-01-25 13:59:51,Closed,116.1,Unsafe and Dangerous,48,,Stockton,ST,Dorchester,MA,02124,17,8950 Cypress Waters Boulevard,,Coppell,TX,75019,130774.0,42.28245954774069,-71.07391065106302
3687,V540305,2021-01-21 12:07:42,Closed,102.8,Maintenance,38,,Lyon,ST,Dorchester,MA,02122,15,80 NEPONSET AVE,,BOSTON,MA,02122,87944.0,42.30608952771058,-71.06080056873111
3688,V540251,2021-01-21 08:59:21,Closed,105.1,Failure to Obtain Permit,12,,Roseland,ST,Dorchester,MA,02124,16,12 ROSELAND ST,,DORCHESTER,MA,02124,118389.0,42.29115953307523,-71.06395060954544
3689,V539938,2021-01-19 10:32:58,Closed,4-3,Building or Use of Premise req,400,,VFW,PW,West Roxbury,MA,02132,20,400 VFW PKWY,,WEST ROXBURY,MA,02132,140349.0,42.2960530996374,-71.14896082716704
3690,V539915,2021-01-19 09:19:16,Closed,105.1,Failure to Obtain Permit,277,,Minot,ST,Dorchester,MA,02124,16,519 Albany Street,Suite 200,Boston,MA,02118,96138.0,42.283679527485965,-71.05914061497054
3691,V539634,2021-01-14 11:50:12,Closed,1001.3.2,Testing & Certification,15,,Custer,ST,Jamaica Plain,MA,02130,19,15 CUSTER ST,,JAMAICA PLAIN,MA,02130,45219.0,42.30769960330265,-71.11655069139438
3692,V538489,2021-01-13 13:38:00,Closed,105.1,Failure to Obtain Permit,249,251,Maverick,ST,East Boston,MA,02128,01,148 CHELSEA ST,,EVERETT,MA,02149,93018.0,42.36801848877173,-71.03448337170148
3693,V498364,2021-01-13 13:07:16,Closed,116.1,Unsafe and Dangerous,123,,Intervale,ST,Dorchester,MA,02121,14,57 County Road,,Chelsea,MA,02150,78714.0,42.30985054828677,-71.07607059550965
3694,V538279,2021-01-12 12:36:46,Closed,3307.1,Protection of Adj. Property,440,,Eighth,ST,South Boston,MA,02127,07,312 K STREET,,SOUTH BOSTON,MA,02127,52162.0,42.33155313155764,-71.04333430874756
3695,V538280,2021-01-12 12:14:47,Closed,107.4,Failed to comply w permit term,135,137,Homestead,ST,Dorchester,MA,02121,12,C/O UNITED HOUSING MAGNT,530 WARREN STREET,DORCHESTER,MA,02121,75096.0,42.31074956523756,-71.08877062190966
3696,V538233,2021-01-12 08:50:51,Closed,1001.3.2,Testing & Certification,249,251,Maverick,ST,East Boston,MA,02128,01,148 CHELSEA STREEET,,EVERETT,MA,02149,93018.0,42.36801848877173,-71.03448337170148
3697,V538138,2021-01-11 11:51:37,Closed,110.7,Periodic Inspections,320,,Newbury,ST,Boston,MA,02115,05,320 NEWBURY,,BOSTON,MA,02115,101544.0,42.348459557281394,-71.0858005311414
3698,V537853,2021-01-07 11:44:34,Closed,105.1,Failure to Obtain Permit,147,,West,ST,Hyde Park,MA,02136,18,103 CLAYTON ST,,DORCHESTER,MA,02122,147887.0,42.26225961844809,-71.12258080656382
3699,V537801,2021-01-07 11:25:18,Closed,116.1,Unsafe and Dangerous,93,95,Etna,ST,Brighton,MA,02135,22,93 ETNA ST,,BRIGHTON,MA,02135,54501.0,42.352582638128055,-71.1483406613695
3700,V537680,2021-01-06 08:57:16,Open,116.1,Unsafe and Dangerous,415,417,Blue Hill,AV,Dorchester,MA,02121,12,106 HAYNES ROAD,,STOUGHTON,MA,02072,16458.0,42.310839555902064,-71.0818406063813
3701,V537678,2021-01-06 08:44:51,Closed,116.2,Unsafe and Dangerous,415,417,Blue Hill,AV,Dorchester,MA,02121,12,106 HAYNES ROAD,,STOUGHTON,MA,02072,16458.0,42.310839555902064,-71.0818406063813
3702,V537482,2021-01-04 13:10:33,Closed,105.1,Failure to Obtain Permit,11,,Greenbrier,ST,Dorchester,MA,02124,15,1105 S ALODIE CT,,APEX,NC,27502,66445.0,42.2993195439135,-71.07218060971834
3703,V537475,2021-01-04 12:29:54,Closed,105.1,Failure to Obtain Permit,210,,Norwell,ST,Dorchester,MA,02124,17,210 NORWELL STREET,,DORCHESTER,MA,02124,104082.0,42.2952895518584,-71.07802063221784
3704,V537469,2021-01-04 12:06:26,Closed,111.1,Certificate of Occupancy,1646,1656,Blue Hill,AV,Mattapan,MA,02126,18,59A OLD MORTON ST,,MATTAPAN,MA,02126,162268.0,42.26795892036225,-71.09345602430228
3705,V537467,2021-01-04 11:39:43,Closed,116.1,Unsafe and Dangerous,300, ,CHELSEA,ST,Charlestown/,MA,02129,02,1219 WEST STREET,,WILMINGTON,DE,19805,0.0,42.37686781366109,-71.03121096076508
3706,V537432,2021-01-04 10:38:08,Closed,116.1,Unsafe and Dangerous,20,,Union,AVE,Jamaica Plain,MA,02130,11,20 UNION AVE #2,,JAMACIA PLAIN,MA,02130,139028.0,42.30909958955945,-71.10617066460298
3707,V537436,2021-01-04 09:46:54,Closed,102.8,Maintenance,25,,Abbot,ST,Dorchester,MA,02124,14,25 ABBOT ST,,DORCHESTER,MA,02124,81.0,42.29646956352152,-71.08595064725719
