_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
2483,V603486,2022-06-08 10:26:49,Closed,116,Unsafe Structures,85,,Sutherland,RD,Brighton,MA,02135,21,OCTAGON PROPERTY MANAGEMENT,829 BEACON STREET #B,BOSTON,MA,02215,170161.0,42.3389772267087,-71.14862045002005
2484,V602207,2022-06-08 09:41:05,Closed,105.1,Failure to Obtain Permit,95,,Calumet,ST,Mission Hill,MA,02120,10,177 DEAN ROAD,,BROOKLINE,MA,02445,25017.0,42.33131958294719,-71.10360060941014
2485,V602071,2022-06-08 09:32:59,Closed,105.1,Failure to Obtain Permit,23,,Griggs,PL,Allston,MA,02134,21,28 GOETHE ST,,WEST ROXBURY,MA,02132,67238.0,42.351689623069866,-71.13658063740965
2486,V602084,2022-06-08 09:31:13,Closed,104.6,Right of Entry,23,,Griggs,PL,Allston,MA,02134,21,28 GOETHE ST,,WEST ROXBURY,MA,02132,67238.0,42.351689623069866,-71.13658063740965
2487,V602528,2022-06-08 09:28:09,Closed,105.1,Failure to Obtain Permit,21,,Griggs,PL,Allston,MA,02134,21,28 GOETHESTREET,,WEST ROXBURY,MA,02132,67237.0,42.35164962374471,-71.1365406376108
2488,V617352,2022-06-07 15:03:42,Closed,102.8,Maintenance,5,,Gay Head,ST,Jamaica Plain,MA,02130,10,5 GAY HEAD ST,,JAMAICA PLAIN,MA,02130,63173.0,42.32323958590474,-71.10509063029977
2489,V617318,2022-06-07 12:02:18,Closed,102.8,Maintenance,2,,Hartford,ST,Dorchester,MA,02125,13,2 HARTFORD ST,,DORCHESTER,MA,02125,70208.0,42.31826954442037,-71.07395057071416
2490,V617283,2022-06-07 10:34:37,Closed,116,Unsafe Structures,80, ,White,ST,East Boston,MA,02128,01,80 WHITE ST,,EAST BOSTON,MA,02128,,42.380880525389166,-71.03642543007726
2491,V617203,2022-06-06 15:38:46,Closed,107.4,Failed to comply w permit term,235,,Chelsea,ST,East Boston,MA,02128,01,171 Falcon St,,Eat Boston,MA,02128,30426.0,42.37545948550205,-71.03200035034864
2492,V617191,2022-06-06 14:35:04,Closed,116,Unsafe Structures,136,,Academy Hill,RD,Brighton,MA,02135,22,136 ACADEMY HILL RD,,BRIGHTON,MA,02135,222.0,42.34457964850838,-71.15525069540845
2493,V617183,2022-06-06 14:00:53,Closed,116,Unsafe Structures,1795,,River,ST,Hyde Park,MA,02136,18,251 UNION ST,,BRAINTREE,MA,02184,116507.0,42.24404967380298,-71.13846087461474
2494,V616817,2022-06-03 09:50:56,Closed,1001.3.2,Testing & Certification,271,279,Tremont,ST,Boston,MA,02116,05,c/o Ashford Hospitality Trust,14185 DALLAS PARKWAY SUITE 1100,DALLAS,TX,75254,137469.0,42.350069030822375,-71.065475217664
2495,V616585,2022-06-01 15:19:19,Closed,110.7,Periodic Inspections,271,279,Tremont,ST,Boston,MA,02116,05,c/o Ashford Hospitality Trust,14185 DALLAS PARKWAY SUITE 1100,DALLAS,TX,75254,137469.0,42.350069030822375,-71.065475217664
2496,V616575,2022-06-01 14:18:25,Closed,105.1,Failure to Obtain Permit,78,82,Orleans,ST,East Boston,MA,02128,01,6 WHITTIER PL #3C,,BOSTON,MA,02114,105962.0,42.36915949270716,-71.03740037632656
2497,V616556,2022-06-01 11:47:38,Closed,116,Unsafe Structures,2,,Dexter,RO,Charlestown,MA,02129,02,29 MITCHELL GRANT WY,,BEDFORD,MA,01730,47699.0,42.37546252569711,-71.0638964217383
2498,V616547,2022-06-01 11:34:09,Closed,102.8,Maintenance,1750,,Soldiers Field,RD,Brighton,MA,02135,22,C/O LEANDRO SGARIONI,10 JEAN AVE #2,CHELMSFORD,MA,01824,155731.0,42.35864994473192,-71.15488880914926
2499,V616507,2022-05-31 14:11:30,Closed,107.4,Failed to comply w permit term,899,901,Washington,ST,Dorchester,MA,02124,17,901 WASHINGTON ST,,DORCHESTER,MA,02124,146218.0,42.280309543082346,-71.07065064872003
2500,V616472,2022-05-31 11:01:26,Closed,1001.3.2,Testing & Certification,8,,Baldwin,PL,Boston,MA,02113,03,C/O PAUL J PINO JR,154 FENNO STREET,REVERE,MA,02151,7849.0,42.36471951716613,-71.0560804276598
2501,V616453,2022-05-31 10:01:15,Closed,107.4,Failed to comply w permit term,57,59,Nottinghill,RD,Brighton,MA,02135,21,57 NOTTINGHILL RD,,BRIGHTON,MA,02135,104265.0,42.34272764128736,-71.14914268529513
2502,V616245,2022-05-27 10:58:52,Closed,116,Unsafe Structures,300,304A,Warren,ST,Roxbury,MA,02119,12,68 HAROLD ST,,ROXBURY,MA,02119,143242.0,42.3205295545168,-71.08137058324384
2503,V616230,2022-05-27 10:17:54,Closed,116,Unsafe Structures,300,,Western,AV,Allston,MA,02134,22,300 WESTERN AVE,,ALLSTON,MA,02134,171738.0,42.36290010740209,-71.13499304708837
2504,V616055,2022-05-26 11:26:28,Closed,102.8,Maintenance,596,,Metropolitan,AV,Hyde Park,MA,02136,18,596 METROPOLITAN AV,,HYDE PARK,MA,02136,94965.0,42.26589961169259,-71.11793078730437
2505,V616043,2022-05-26 10:18:57,Closed,105.1,Failure to Obtain Permit,203,205,Bowdoin,ST,Dorchester,MA,02122,15,203 205 BOWDOIN ST,,DORCHESTER,MA,02122,17677.0,42.30516953766394,-71.06811058786957
2506,V615907,2022-05-25 13:25:12,Closed,105.6,Suspension or Revocation,14,16,Lakeville,RD,Jamaica Plain,MA,02130,19,1249 Beacon ST,,BROOKLINE,MA,02446-5272,83426.0,42.31607960038506,-71.11482066772463
2507,V615701,2022-05-24 11:49:37,Closed,102.8,Maintenance,40,,Custer,ST,Jamaica Plain,MA,02130,11,375 HARVARD ST,,BROOKLINE,MA,02446,45285.0,42.3069096062471,-71.11832069670542
2508,V615675,2022-05-24 10:27:15,Closed,1001.3.2,Testing & Certification,406,,Marlborough,ST,Boston,MA,02115,05,69 REVERE ST,,BOSTON,MA,02114,91278.0,42.3499795598758,-71.08843053330742
2509,V615649,2022-05-24 09:26:11,Closed,1001.3.2,Testing & Certification,409,,Marlborough,ST,Boston,MA,02115,05,105 PETERBOROUGH ST #2,,BOSTON,MA,02215,91297.0,42.35034956060603,-71.08886053346042
2510,V615637,2022-05-24 08:36:45,Closed,1001.3.2,Testing & Certification,118,,Appleton,ST,Boston,MA,02116,04,118 Appleton Street Apt 2,,Boston,MA,02116,3865.0,42.34507954181089,-71.07433051304487
2511,V615629,2022-05-24 08:14:42,Closed,1001.3.2,Testing & Certification,117,,Appleton,ST,Boston,MA,02116,04,117 APPLETON STREET,,BOSTON,MA,02116,3864.0,42.34536954199274,-71.07447051255544
2512,V615564,2022-05-24 07:54:43,Closed,1001.3.2,Testing & Certification,115,,Appleton,ST,Boston,MA,02116,04,35 NORTHHANPTON STREET,,BOSTON,MA,02118,3862.0,42.34538954209374,-71.07440051168068
2513,V615572,2022-05-23 15:38:34,Closed,1001.3.2,Testing & Certification,401,,Marlborough,ST,Boston,MA,02115,05,403 MARLBOROUGH ST #M,,BOSTON,MA,02115,167436.0,42.35047192920393,-71.08847792108777
2514,V615530,2022-05-23 13:54:09,Closed,1001.3.2,Testing & Certification,10,,Welton,RD,West Roxbury,MA,02132,20,123 ARNOLD RD,C/O CHARLES & LINDA IPPOLITO,NORWOOD,MA,02062,147622.0,42.28278967048136,-71.1616808492744
2515,V615542,2022-05-23 12:44:18,Closed,1001.3.2,Testing & Certification,399,,Marlborough,ST,Boston,MA,02115,05,302 NEWBURY STREET,,BOSTON,MA,02115,91230.0,42.35049956073686,-71.08833053183454
2516,V615507,2022-05-23 11:02:02,Closed,1001.3.2,Testing & Certification,104,,Appleton,ST,Boston,MA,02116,04,117 Appleton Street,Unit 4,Boston,MA,02116,3829.0,42.345189542316014,-71.07389051124505
2517,V615502,2022-05-23 10:49:33,Closed,1001.3.2,Testing & Certification,87,,Appleton,ST,Boston,MA,02116,04,94 APPLETON STREET,,BOSTON,MA,02116,4151.0,42.34561954170293,-71.07353050944978
2518,V615474,2022-05-23 10:03:41,Closed,105.1,Failure to Obtain Permit,488,,Columbus,AV,Roxbury,MA,02118,04,488 COLUMBUS AV,,BOSTON,MA,02118,35742.0,42.342649548552686,-71.07883052729657
2519,V615473,2022-05-23 09:59:19,Closed,1001.3.2,Testing & Certification,38,,Howard,AV,Dorchester,MA,02125,13,38 HOWARD AV,,DORCHESTER,MA,02125,75538.0,42.31912954198767,-71.07268056655934
2520,V615461,2022-05-23 09:38:02,Closed,105.1,Failure to Obtain Permit,158,,Saint Botolph,ST,Boston,MA,02115,04,530 HARRISON AV,,BOSTON,MA,02118,120715.0,42.34301955323935,-71.08277053528387
2521,V615464,2022-05-23 09:36:59,Closed,1001.3.2,Testing & Certification,17,,Greenwich,PK,Roxbury,MA,02118,04,2253A DORCHESTER AVE,,DORCHESTER,MA,02124,66766.0,42.34272955080765,-71.08033053031681
2522,V615453,2022-05-23 09:14:17,Closed,1001.3.2,Testing & Certification,14,,Greenwich,PK,Roxbury,MA,02118,04,14 GREENWICH PARK,,BOSTON,MA,02118,66761.0,42.342399551254594,-71.08053053219447
2523,V615448,2022-05-23 08:47:31,Closed,105.1,Failure to Obtain Permit,271,,Chelsea,ST,East Boston,MA,02128,01,271 CHELSEA ST,,EAST BOSTON,MA,02128,30447.0,42.37634948433549,-71.0309903456026
2524,V615442,2022-05-23 08:23:59,Closed,105.1,Failure to Obtain Permit,773,,Columbia,RD,Dorchester,MA,02125,07,58 Gainsborough Street,,Boston,MA,02115,35402.0,42.31979952280721,-71.0584005332212
2525,V615437,2022-05-23 08:10:41,Closed,116,Unsafe Structures,80, ,White,ST,East Boston,MA,02128,01,80 WHITE STREET,,EAST BOSTON,MA,02128,,42.380880525389166,-71.03642543007726
2526,V615080,2022-05-19 14:26:41,Closed,105.1,Failure to Obtain Permit,1,5,Peterborough,ST,Boston,MA,02215,05,C/O SHP MANAGEMENT CORP,7 THOMAS DR,CUMBERLAND FORESIDE,ME,04110,109705.0,42.344439570027,-71.09548056159531
2527,V615022,2022-05-19 11:46:17,Closed,105.1,Failure to Obtain Permit,78,,Kilsyth,RD,Brighton,MA,02135,21,48 WATERFIELD ROAD #960,,WINCHESTER,MA,01890,81628.0,42.339969636454136,-71.14504068340773
2528,V614829,2022-05-18 10:19:54,Closed,110.7,Periodic Inspections,271,279,Tremont,ST,Boston,MA,02116,05,c/o Ashford Hospitality Trust,14185 DALLAS PARKWAY SUITE 1100,DALLAS,TX,75254,137469.0,42.350069030822375,-71.065475217664
2529,V614819,2022-05-18 09:23:42,Closed,102.8,Maintenance,1665,,VFW,PW,West Roxbury,MA,02132,20,50 CABOT ST SUITE 200,,NEEDHAM,MA,02494,170741.0,42.264348419540696,-71.1690762812031
2530,V614758,2022-05-17 14:04:38,Closed,1001.3.2,Testing & Certification,85,,Appleton,ST,Boston,MA,02116,04,190 HIGH STREET FLOOR #6,,BOSTON,MA,02210,4145.0,42.34564954077906,-71.07346050853326
2531,V614685,2022-05-17 11:40:00,Open,1001.3.2,Testing & Certification,117,,Orleans,ST,East Boston,MA,02128,01,8 ALTON PLACE,MAVERICK SQ MANAGEMENT LLC,BROOKLINE,MA,02446,105888.0,42.36980949109581,-71.03613037167398
2532,V614678,2022-05-17 11:38:31,Open,1001.3.2,Testing & Certification,387,,Meridian,ST,East Boston,MA,02128,01,40 Hereford Street,Unit 2,Boston,MA,02115,94548.0,42.37980949399224,-71.03904135655569
2533,V614667,2022-05-17 11:19:51,Closed,1001.3.2,Testing & Certification,131,,Orleans,ST,East Boston,MA,02128,01,900 LYNNFIELD ST #25,,LYNNFIELD,MA,01940,105896.0,42.37012948991925,-71.0357303694189
2534,V614656,2022-05-17 10:59:10,Closed,1001.3.2,Testing & Certification,137,,Orleans,ST,East Boston,MA,02128,01,105 HILL ST #8,,STONEHAM,MA,02180,105899.0,42.37031949062775,-71.03552036913676
2535,V614626,2022-05-17 10:37:46,Closed,1001.3.2,Testing & Certification,34,,Greenwich,PK,Roxbury,MA,02118,04,665 SALEM ST,,MALDEN,MA,02148,66812.0,42.34278955129873,-71.08111053275087
2536,V614633,2022-05-17 10:18:12,Closed,1001.3.2,Testing & Certification,115,,Orleans,ST,East Boston,MA,02128,01,20 ROBINWOOD ROAD,,NORWOOD,MA,02062,105887.0,42.3697614910349,-71.0361943718864
2537,V614623,2022-05-17 10:06:18,Open,1001.3.2,Testing & Certification,108,110,Orleans,ST,East Boston,MA,02128,01,108 ORLEANS STREET,,EAST BOSTON,MA,02128,105882.0,42.369669492009606,-71.03678037402558
2538,V613132,2022-05-17 08:46:47,Closed,105.1,Failure to Obtain Permit,19,,Peverell,ST,Dorchester,MA,02125,13,10 OAK HILL RD,,NATICK,MA,01760,109917.0,42.313389527808695,-71.0611805537772
2539,V614508,2022-05-16 14:17:01,Open,102.8,Maintenance,23,,Galty,AV,Dorchester,MA,02124,17,8950 Cypress Waters Boulevard,,Coppell,TX,75019,62420.0,42.28120953997217,-71.06820064078549
2540,V614451,2022-05-16 11:39:02,Open,116,Unsafe Structures,23,,Galty,AV,Dorchester,MA,02124,17,8950 Cypress Waters Boulevard,,Coppell,TX,75019,62420.0,42.28120953997217,-71.06820064078549
2541,V614429,2022-05-16 10:50:14,Closed,1001.3.2,Testing & Certification,108,112,Blackstone,ST,Boston,MA,02108,03,C/O PHILLIP Y DE NORMAND,12 MARSHALL STREET,BOSTON,MA,02108,15794.0,42.36167951749366,-71.0565504351649
2542,V614414,2022-05-16 10:24:27,Closed,105.1,Failure to Obtain Permit,814,,Saratoga,ST,East Boston,MA,02128,01,814 SARATOGA STREET,,EAST BOSTON,MA,02128,122812.0,42.38468946382904,-71.01508029103967
2543,V614404,2022-05-16 09:38:20,Closed,105.1,Failure to Obtain Permit,814,,Saratoga,ST,East Boston,MA,02128,01,814 SARATOGA STREET,,EAST BOSTON,MA,02128,122812.0,42.38468946382904,-71.01508029103967
2544,V614400,2022-05-16 09:23:05,Closed,116,Unsafe Structures,9,,Kearsarge,AVE,Roxbury,MA,02119,12,C/O ALAN AMBROSE,9 KEARSARGE AVE APT 1,ROXBURY,MA,02119,80736.0,42.327299555036966,-71.08240057008906
2545,V614000,2022-05-16 08:25:50,Open,1001.3.2,Testing & Certification,22,,Hancock,ST,Boston,MA,02114,03,84 STATE STREET 8TH FLOOR,,BOSTON,MA,021209,68682.0,42.36032952796785,-71.06430045563874
2546,V614219,2022-05-13 09:23:31,Closed,116,Unsafe Structures,115,121,Forest Hills,ST,Jamaica Plain,MA,02130,11,C/O FORESTVALE APARTMENTS LP,885 SECOND AVE 31ST FLR #C,NEW YORK,NY,10017,341296.0,42.308144426855215,-71.10309859906998
2547,V614216,2022-05-13 09:12:23,Closed,116,Unsafe Structures,17,21,Sonoma,ST,Dorchester,MA,02121,12,"1 Washington Mall, Suite 500",,Boston,MA,02108,128382.0,42.30836956278736,-71.08676062264074
2548,V613992,2022-05-11 14:29:19,Open,1001.3.2,Testing & Certification,1,,Mechanic,ST,Boston,MA,02113,03,1 MECHANIC,,BOSTON,MA,02113,93664.0,42.36289951545251,-71.05515042897422
2549,V613932,2022-05-11 14:18:40,Closed,1001.3.2,Testing & Certification,15,,Unity,ST,Boston,MA,02113,03,421 HANOVER STREET,,BOSTON,MA,02113,139430.0,42.36621951462612,-71.05414041961963
2550,V613926,2022-05-11 12:02:05,Open,1001.3.2,Testing & Certification,56,,Margin,ST,Boston,MA,02113,03,56 NORTH MARGIN ST,C/O LIBERATA LETTERI TS,BOSTON,MA,02113,89690.0,42.36474851782984,-71.0568124299365
2551,V613916,2022-05-11 11:44:55,Closed,1001.3.2,Testing & Certification,22,,Temple,ST,Boston,MA,02114,03,22 TEMPLE STREET,,BOSTON,MA,02114,134116.0,42.36073052662943,-71.0635384534946
2552,V613876,2022-05-11 10:56:50,Closed,1001.3.2,Testing & Certification,19,25,Harrison,AV,Boston,MA,02111,03,219 HARRISON AVE,,BOSTON,MA,02111,157860.0,42.351992727661376,-71.06147859069739
2553,V613868,2022-05-11 09:53:44,Open,107.4,Failed to comply w permit term,108,,Eutaw,ST,East Boston,MA,02128,01,108 EUTAW STREET,,EAST BOSTON,MA,02128,54664.0,42.38015548905811,-71.03548834693026
2554,V613777,2022-05-10 13:27:40,Closed,1001.3.2,Testing & Certification,378,,Marlborough,ST,Boston,MA,02115,05,378 MARLBOROUGH ST,,BOSTON,MA,02115,91133.0,42.35030955855359,-71.08721052966652
2555,V613768,2022-05-10 12:46:18,Closed,116,Unsafe Structures,21,,Leedsville,ST,Dorchester,MA,02122,15,21 LEEDSVILLE ST,,DORCHESTER,MA,02122,84894.0,42.30499952703534,-71.06017057042227
2556,V613752,2022-05-10 12:02:20,Closed,1001.3.2,Testing & Certification,145,147,Endicott,ST,Boston,MA,02113,03,197 PORTLAND STREET SUITE # 6,,BOSTON,MA,02114,53806.0,42.36500651835501,-71.05724243007096
2557,V613748,2022-05-10 11:45:39,Open,1001.3.2,Testing & Certification,19,,Temple,ST,Boston,MA,02114,03,19 TEMPLE STREET,,BOSTON,MA,02114,134100.0,42.36066452691732,-71.0638244533354
2558,V613739,2022-05-10 11:29:30,Closed,1001.3.2,Testing & Certification,149,,Endicott,ST,Boston,MA,02113,03,905 TURNPIKE STREET SUITE D2,,CANTON,MA,02021,53807.0,42.365109518643415,-71.05726043012714
2559,V613734,2022-05-10 11:23:15,Open,1001.3.2,Testing & Certification,41,,Orleans,ST,East Boston,MA,02128,01,41 ORLEANS STREET,,EAST BOSTON,MA,02128,105958.0,42.367779493472085,-71.0380403807659
2560,V613727,2022-05-10 11:03:59,Closed,1001.3.2,Testing & Certification,9,,Johnny,CT,Boston,MA,02111,03,493 HILL ROAD,,BOXBOROUGH,MA,01719,79892.0,42.348029526896646,-71.0632504808879
2561,V613716,2022-05-10 10:54:50,Open,116,Unsafe Structures,10,,Sutton,ST,Mattapan,MA,02126,14,87 COPLEAND STREET,,BROCKTON,MA,02301,133064.0,42.28197956929101,-71.08887068638883
2562,V613723,2022-05-10 10:54:27,Closed,1001.3.2,Testing & Certification,8,,Johnny,CT,Boston,MA,02111,03,8 JOHNNY COURT,,BOSTON,MA,02111,79891.0,42.34787952811228,-71.06329048183282
2563,V613691,2022-05-10 10:22:20,Closed,116,Unsafe Structures,52,,Port Norfolk,ST,Dorchester,MA,02122,16,56 O STREET,,SOUTH BOSTON,MA,02127,112026.0,42.29108650115768,-71.04077655759507
2564,V613700,2022-05-10 09:37:25,Closed,1001.3.2,Testing & Certification,7,,Johnny,CT,Boston,MA,02111,03,740 BOYLSTON STREET,,CHESTNUT HILL,MA,02467,79890.0,42.348013527792034,-71.06318248072068
2565,V613695,2022-05-10 09:29:30,Closed,102.8,Maintenance,81,,Cambridge,ST,Charlestown,MA,02129,02,76 Seattle St,,Allston,MA,02134,162833.0,42.38383436451099,-71.07535772983468
2566,V613696,2022-05-10 09:27:58,Closed,1001.3.2,Testing & Certification,6,,Johnny,CT,Boston,MA,02111,03,5 JOHNNY COURT 11/F,,BOSTON,MA,02111,79889.0,42.347859527732325,-71.06322048138941
2567,V613682,2022-05-10 09:13:11,Closed,1001.3.2,Testing & Certification,142,,Bowdoin,ST,Boston,MA,02108,03,475 COMMONWEALTH AVENUE SUITE 105,,BOSTON,MA,02115,356415.0,42.358499525831135,-71.0626604559556
2568,V613671,2022-05-10 08:34:04,Closed,1001.3.2,Testing & Certification,35,,Greenwich,PK,Roxbury,MA,02118,04,35 GREENWICH PK,,BOSTON,MA,02118,66813.0,42.343079551356205,-71.08084053102819
2569,V613635,2022-05-09 15:12:48,Closed,1001.3.2,Testing & Certification,4,,Johnny,CT,Boston,MA,02111,03,4 JOHNNY COURT,,BOSTON,MA,02111,79887.0,42.34783952730969,-71.06315048099025
2570,V613634,2022-05-09 14:38:08,Closed,1001.3.2,Testing & Certification,3,,Johnny,CT,Boston,MA,02111,03,28 BROADLAWN PK,,CHESTNUT HILL,MA,02467,79886.0,42.34798652698303,-71.06304647994801
2571,V613632,2022-05-09 14:30:07,Closed,1001.3.2,Testing & Certification,2,,Johnny,CT,Boston,MA,02111,03,2 JOHNNY COURT,,BOSTON,MA,02111,79885.0,42.34781952754758,-71.0630704811317
2572,V613631,2022-05-09 14:09:48,Closed,1001.3.2,Testing & Certification,1,,Johnny,CT,Boston,MA,02111,03,363 LINWOOD AVE,,NEWTONVILLE,MA,02460,79884.0,42.3479685266105,-71.06297948042837
2573,V613564,2022-05-09 10:29:06,Open,105.1,Failure to Obtain Permit,21,,Wabon,ST,Dorchester,MA,02121,12,115 TAHANTO TRAIL,,HARVARD,MA,01451,141061.0,42.31465956116691,-71.0857906058021
2574,V613561,2022-05-09 10:13:48,Closed,105.1,Failure to Obtain Permit,125,127,Fulton,ST,Boston,MA,02109,03,"190 HIGH STREET, FLOOR #6",,BOSTON,MA,02210,61378.0,42.36257951212743,-71.05272042481145
2575,V613559,2022-05-09 10:01:05,Open,105.1,Failure to Obtain Permit,18,20,Whitfield,ST,Dorchester,MA,02124,17,11 DUNLAP STREET,,DORCHESTER,MA,02124,149305.0,42.2900995464261,-71.07377063432128
2576,V613425,2022-05-06 15:06:29,Closed,1001.3.2,Testing & Certification,138,,Falcon,ST,East Boston,MA,02128,01,138 FALCON STREET,,EAST BOSTON,MA,02128,55983.0,42.38207948675616,-71.03328033731391
2577,V613415,2022-05-06 13:00:27,Closed,1001.3.2,Testing & Certification,13,,Appleton,ST,Boston,MA,02116,05,13 APPLETON STREET,,BOSTON,MA,02116,3871.0,42.34623953826053,-71.07118050227011
2578,V613398,2022-05-06 11:11:23,Closed,1001.3.2,Testing & Certification,131,,Putnam,ST,East Boston,MA,02128,01,131 PUTNAM STREET,,EAST BOSTON,MA,02128,113622.0,42.37834948574653,-71.03221034387647
2579,V613392,2022-05-06 10:43:43,Closed,1001.3.2,Testing & Certification,56,,Queensberry,ST,Boston,MA,02215,05,1283 COMMONWEALTH AVE UNIT 1,,ALLSTON,MA,02134,113795.0,42.34253957350264,-71.09749057001169
2580,V613379,2022-05-06 09:26:14,Closed,1001.3.2,Testing & Certification,60,,Queensberry,ST,Boston,MA,02215,05,96 High St,,Danvers,MA,01923,113843.0,42.3424095732294,-71.09783057134746
2581,V613378,2022-05-06 09:20:19,Closed,110.5,Inspections,899,901,Washington,ST,Dorchester,MA,02124,17,901 WASHINGTON ST,,DORCHESTER,MA,02124,146218.0,42.280309543082346,-71.07065064872003
2582,V613377,2022-05-06 09:10:12,Closed,105.1,Failure to Obtain Permit,899,901,Washington,ST,Dorchester,MA,02124,17,901 WASHINGTON STREET,,DORCHESTER,MA,02124,146218.0,42.280309543082346,-71.07065064872003
2583,V613374,2022-05-06 08:54:00,Closed,107.4,Failed to comply w permit term,92,,Auckland,ST,Dorchester,MA,02125,15,92 AUCKLAND STREET,,DORCHESTER,MA,02125,6546.0,42.31153399513219,-71.05633439952112
2584,V613369,2022-05-06 08:36:17,Closed,1001.3.2,Testing & Certification,25,29A,Queensberry,ST,Boston,MA,02215,05,30 Adams Street,,MILTON,MA,02186,168981.0,42.34334967022298,-71.09619006966707
2585,V613315,2022-05-05 14:57:39,Closed,1001.3.2,Testing & Certification,25,,Queensberry,ST,Boston,MA,02215,05,30 Adams Street,,MILTON,MA,02186,296839.0,42.34327057113437,-71.09604956528862
2586,V613306,2022-05-05 14:11:17,Closed,104.6,Right of Entry,24,,Maryland,ST,Dorchester,MA,02125,13,24 MARYLAND STREET #1,,DORCHESTER,MA,02125,91829.0,42.31109951979768,-71.05538054547287
2587,V613302,2022-05-05 13:56:03,Closed,1001.3.2,Testing & Certification,141,,Bay State,RD,Boston,MA,02215,05,ONE SILBER WAY,,BOSTON,MA,02215,8978.0,42.35050157452401,-71.0997715578434
2588,V613268,2022-05-05 11:29:43,Closed,116,Unsafe Structures,776,834,Summer,ST,South Boston,MA,02127,06,"5 REVRE DRIVE, SUITE 206",,NORTHBROOK,IL,60062,170088.0,42.33949862197274,-71.03464534318852
2589,V613145,2022-05-04 15:06:28,Closed,1001.3.2,Testing & Certification,182,,Bay State,RD,Boston,MA,02215,05,ONE SILBER WAY,,BOSTON,MA,02215,9020.0,42.350249577692416,-71.10181056199968
2590,V613142,2022-05-04 14:49:34,Closed,1001.3.2,Testing & Certification,192,,Bay State,RD,Boston,MA,02215,05,ONE SILBER WAY,,BOSTON,MA,02215,9037.0,42.35028957827341,-71.10222056322026
2591,V613136,2022-05-04 14:26:21,Open,1001.3.2,Testing & Certification,174,,Bay State,RD,Boston,MA,02215,05,C/O JONATHAN R DIAMO,101 MT VERNON ST #3,BOSTON,MA,02108,9012.0,42.35022157728723,-71.10147556286638
2592,V613115,2022-05-04 13:16:14,Closed,116,Unsafe Structures,42,,Wayland,ST,Dorchester,MA,02125,13,330 ADAMS STREET,,QUINCY,MA,02169,146648.0,42.31349954439354,-71.07372058154563
2593,V613078,2022-05-04 11:04:53,Closed,1001.3.2,Testing & Certification,165,,Bay State,RD,Boston,MA,02215,05,8815 WESLEYAN RD,,INDIANAPOLIS,IN,46268,8996.0,42.35058957678952,-71.10100055963018
2594,V613077,2022-05-04 11:03:16,Closed,1001.3.2,Testing & Certification,398,,Marlborough,ST,Boston,MA,02115,05,C/O MARGIE PALACE,398 MARLBOROUGH STREET APT 7,BOSTON,MA,02115,91223.0,42.35008956013306,-71.0881005327128
2595,V613064,2022-05-04 10:25:58,Closed,1001.3.2,Testing & Certification,11,,Queensberry,ST,Boston,MA,02215,05,125 HIGH STREET,,BOSTON,MA,02110,113728.0,42.3434115703398,-71.09553656426995
2596,V613051,2022-05-04 10:12:42,Closed,1001.3.2,Testing & Certification,396,,Marlborough,ST,Boston,MA,02115,05,46 GLOUCESTER STREET,,BOSTON,MA,02115,91210.0,42.35010955985612,-71.08801053250329
2597,V613015,2022-05-04 09:57:15,Open,105.1,Failure to Obtain Permit,144,146,Norwell,ST,Dorchester,MA,02121,14,388 EAST 8TH ST SUITE #3L,,SOUTH BOSTON,MA,02127,104053.0,42.29737355271867,-71.07834262830764
2598,V612964,2022-05-03 15:46:14,Closed,1001.3.2,Testing & Certification,108,,Putnam,ST,East Boston,MA,02128,01,2121 COMMONWEALTH AVE #1,,NEWTON,MA,02466,113610.0,42.37924948560983,-71.03245034318532
2599,V612750,2022-05-03 15:21:10,Closed,105.1,Failure to Obtain Permit,274,,Seaver,ST,Dorchester,MA,02121,12,18 HARRIS AVE,,JAMAICA PLAIN,MA,02130,124165.0,42.306219561847485,-71.0860006257543
2600,V612958,2022-05-03 14:57:18,Closed,1001.3.2,Testing & Certification,394,,Marlborough,ST,Boston,MA,02115,05,394 MARLBOROUGH STREET,,BOSTON,MA,02115,91198.0,42.350129559345206,-71.08793053208717
2601,V612950,2022-05-03 14:18:00,Closed,1001.3.2,Testing & Certification,62,66,Queensberry,ST,Boston,MA,02215,05,96 High St,,Danvers,MA,01923,113902.0,42.34224957400626,-71.0984105728714
2602,V612921,2022-05-03 12:51:28,Open,105.1,Failure to Obtain Permit,28,,Porter,ST,East Boston,MA,02128,01,66 CRAGMORE RD,,NEWTON,MA,02464,112268.0,42.37457949246476,-71.03780036454212
2603,V612888,2022-05-03 11:51:19,Closed,1001.3.2,Testing & Certification,390,,Marlborough,ST,Boston,MA,02115,05,390 MARLBOROUGH STREET,,BOSTON,MA,02115,91183.0,42.35016955905641,-71.08777053109742
2604,V612884,2022-05-03 11:24:10,Closed,1001.3.2,Testing & Certification,388,,Marlborough,ST,Boston,MA,02115,05,C/O URBAN MANAGEMENT,35 FAY ST E-UNIT 107A,BOSTON,MA,02118,91167.0,42.3501995589505,-71.08768053101593
