_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
4072,V496211,2020-06-09 10:14:21,Open,116.2,Unsafe and Dangerous,25,,Castlegate,RD,Dorchester,MA,02121,14,25 CASTLEGATE ROAD,,DORCHESTER,MA,02121,26377.0,42.306719558119184,-71.08290061776813
4073,V496036,2020-06-08 12:48:52,Closed,116.1,Unsafe and Dangerous,256,,Beacon,ST,Boston,MA,02116,05,256 BEACON,,BOSTON,MA,02116,10606.0,42.353639549713016,-71.08012050653876
4074,V496031,2020-06-08 12:04:47,Closed,116.1,Unsafe and Dangerous,8,10,Winter,ST,Hyde Park,MA,02136,18,8 Walter Street,,Hyde Park,MA,02136,171888.0,42.24846718625269,-71.12790443040981
4075,V496024,2020-06-08 11:44:00,Closed,116.1,Unsafe and Dangerous,11,,Douglas,ST,South Boston,MA,02127,07,832 Dorchester Avenue,,Dorchester,MA,02125,49215.0,42.33073950105076,-71.04290047335869
4076,V496011,2020-06-08 11:06:43,Closed,116.1,Unsafe and Dangerous,1430,,Columbia,RD,South Boston,MA,02127,07,745 BOYLSTON ST,C/O FOURTEEN30 COLUMBIA RD LLC,BOSTON,MA,02116,35061.0,42.33063950081332,-71.04286047456854
4077,V496006,2020-06-08 10:45:21,Closed,116.1,Unsafe and Dangerous,1428,,Columbia,RD,South Boston,MA,02127,07,102 CRABTREE RD,,QUINCY,MA,02171,35059.0,42.33063950122375,-71.04294047441991
4078,V496001,2020-06-08 10:29:57,Closed,116.1,Unsafe and Dangerous,1426,,Columbia,RD,South Boston,MA,02127,07,7 ROBERT AREY DR,,RANDOLPH,MA,02368,35058.0,42.33063950157848,-71.04302047427134
4079,V495992,2020-06-08 10:19:54,Closed,116.1,Unsafe and Dangerous,23,25,Suncrest,RD,Mattapan,MA,02136,18,23 SUNCREST RD,,HYDE PARK,MA,02136,132600.0,42.26509058812256,-71.10103275071245
4080,V495738,2020-06-04 13:40:44,Closed,102.8,Maintenance,2A,,Rossmore,RD,Jamaica Plain,MA,02130,11,320 WASHINGTON ST SUITE 3FF,,BROOKLINE,MA,02445,118821.0,42.30549959232261,-71.10816067724193
4081,V495734,2020-06-04 13:13:49,Closed,116.1,Unsafe and Dangerous,182,,Savannah,AV,Mattapan,MA,02126,18,1082 SAVANNAH AVE,,MATTAPAN,MA,02126,123052.0,42.27269958820782,-71.1018207359241
4082,V495727,2020-06-04 12:12:38,Closed,102.8,Maintenance,37,,Mount Vernon,ST,Boston,MA,02114,05,37 MOUNT VERNON STREET,,BOSTON,MA,02108,98567.0,42.35848952812157,-71.06476046074314
4083,V495701,2020-06-04 10:18:29,Closed,110.7,Periodic Inspections,463,,Beacon,ST,Boston,MA,02115,05,301 SOUTH AVE,,WESTON,MA,02493,11540.0,42.35092955979684,-71.08821052970953
4084,V495446,2020-06-02 11:03:39,Closed,105.1,Failure to Obtain Permit,59,,Chesterfield,ST,Hyde Park,MA,02136,18,59 CHESTERFIELD ST,,HYDE PARK,MA,02136,30969.0,42.24191968153048,-71.13651087205321
4085,V495429,2020-06-02 10:50:35,Closed,105.1,Failure to Obtain Permit,2,4,Shelby,ST,East Boston,MA,02128,01,55 SPRUCE ROAD,,NORTH READING,MA,01864,126629.0,42.38116947937377,-71.02794032774648
4086,V495424,2020-06-02 10:05:15,Closed,105.1,Failure to Obtain Permit,749,749A,Broadway,,South Boston,MA,02127,06,65 TELEGRAPH ST,,SOUTH BOSTON,MA,02127,21158.0,42.33540949161778,-71.0356204473159
4087,V495410,2020-06-02 09:40:47,Closed,105.1,Failure to Obtain Permit,7,,Delano,ST,Dorchester,MA,02122,15,7511 NEWBURY TRAIL,,SUGARLAND,TEXAS,77479,47087.0,42.30397953952387,-71.06943059318948
4088,V494614,2020-05-26 09:45:47,Closed,102.8,Maintenance,128,,Chestnut,ST,Boston,MA,02108,05,151 TREMONT ST PH,,BOSTON,MA,02111,31328.0,42.356389538961935,-71.07216048211465
4089,V494414,2020-05-22 09:07:41,Closed,116.1,Unsafe and Dangerous,722,,Cummins,HW,Mattapan,MA,02126,18,722 CUMMINS HWY,,MATTAPAN,MA,02126,44959.0,42.27106958935093,-71.1025307415192
4090,V494413,2020-05-22 08:51:16,Closed,105.1,Failure to Obtain Permit,25,,Garfield,AV,Hyde Park,MA,02136,18,25 GARFIELD AVE,,HYDE PARK,MA,02136,62722.0,42.247989631248586,-71.12281083655853
4091,V494406,2020-05-22 08:27:04,Closed,105.1,Failure to Obtain Permit,71,,Belnel,RD,Mattapan,MA,02126,18,71 BELNEL ROAD,,HYDE PARK,MA,02136,14238.0,42.26075959286854,-71.1042707682953
4092,V494362,2020-05-21 10:44:48,Closed,116.1,Unsafe and Dangerous,83,,Brookline,ST,Roxbury,MA,02118,08,69 Upland Rd,,Winthrop,MA,02152,22182.0,42.33744953740225,-71.07016052061533
4093,V494287,2020-05-20 10:33:38,Closed,102.8,Maintenance,2A,,Rossmore,RD,Jamaica Plain,MA,02130,11,320 WASHINGTON ST SUITE 3FF,,BROOKLINE,MA,02445,118821.0,42.30549959232261,-71.10816067724193
4094,V494282,2020-05-20 10:22:51,Closed,102.8,Maintenance,39,,Salman,ST,West Roxbury,MA,02132,20,39 SALMAN ST,C/O LUC LOIUS-JACQUES,WEST ROXBURY,MA,02132,122052.0,42.26514968007931,-71.16572089780834
4095,V494278,2020-05-20 09:57:50,Closed,105.1,Failure to Obtain Permit,6,8,Davitt,ST,Dorchester,MA,02125,13,12 ERICCSON STREET,,BOSTON,MA,02122,164171.0,42.3130411350156,-71.04976624207961
4096,V494274,2020-05-20 09:45:53,Closed,116.1,Unsafe and Dangerous,24,,Colborne,RD,Brighton,MA,02135,21,50 North Beacon St,,ALLSTON,MA,02134,34413.0,42.34262963871794,-71.14691068076557
4097,V494257,2020-05-20 09:38:16,Closed,105.1,Failure to Obtain Permit,10,99,Ruthven,ST,Dorchester,MA,02121,12,"99 Ruthven St, Unit 1",,Dorchester,MA,02121,119965.0,42.31278956711749,-71.09061062081894
4098,V494270,2020-05-20 09:32:24,Closed,105.1,Failure to Obtain Permit,6,,Park View,ST,Dorchester,MA,02121,12,100 HUTCHINGS ST,,DORCHESTER,MA,02121,107731.0,42.31137956975687,-71.09194062718194
4099,V494266,2020-05-20 09:17:56,Closed,116.1,Unsafe and Dangerous,32,,Crawford,ST,Dorchester,MA,02121,12,5 Newcastle St,,Mattapan,MA,02126,44094.0,42.31107956050644,-71.0853506131907
4100,V494264,2020-05-20 09:11:22,Closed,105.1,Failure to Obtain Permit,121,123,Chittick,RD,Hyde Park,MA,02136,18,121 CHITTICK ROAD,,HYDE PARK,MA,02136,32564.0,42.24478964428694,-71.12088083511726
4101,V494265,2020-05-20 09:06:31,Closed,105.1,Failure to Obtain Permit,107,,Howland,ST,Dorchester,MA,02121,12,107 HOWLAND ST,,DORCHESTER,MA,02121,75733.0,42.31441956583906,-71.08943061501554
4102,V493971,2020-05-15 10:39:18,Closed,105.1,Failure to Obtain Permit,19,,Lamson,ST,East Boston,MA,02128,01,236PEARLSTREET,,CAMBRIDGE,MA,02139,83687.0,42.36621948656963,-71.03259037123759
4103,V493948,2020-05-15 09:43:17,Closed,116.1,Unsafe and Dangerous,56,58,Murdock,ST,Brighton,MA,02135,22,88 MASON TERRACE,,BROOKLINE,MA,02446,99502.0,42.3518660200744,-71.14721769319412
4104,V493745,2020-05-13 13:06:20,Closed,104.6,Right of Entry,647,,Bennington,ST,East Boston,MA,02128,01,"232 West Canton St, Unit 4",,BOSTON,MA,02116,14847.0,42.383519463478336,-71.01534029508338
4105,V493735,2020-05-13 12:22:39,Closed,104.6,Right of Entry,647,,Bennington,ST,East Boston,MA,02128,01,,,,,,14847.0,42.383519463478336,-71.01534029508338
4106,V493728,2020-05-13 11:52:18,Closed,104.6,Right of Entry,1187,,Saratoga,ST,East Boston,MA,02128,01,1187 Saratoga St,,Esat Boston,MA,02128,122476.0,42.383509442756335,-70.99852026254838
4107,V493681,2020-05-13 09:21:28,Open,105.1,Failure to Obtain Permit,6,,Avondale,ST,Dorchester,MA,02124,17,88 BLACK FALCON AVE,STE 340,BOSTON,MA,02210,7299.0,42.27405710138885,-71.06939039928218
4108,V493657,2020-05-13 08:48:01,Closed,107.4,Failed to comply w permit term,221,,Paris,ST,East Boston,MA,02128,01,6 HART CIRCLE,,RANDOLPH,MA,02368,106514.0,42.37480345523733,-71.03452006459808
4109,V493378,2020-05-11 09:03:43,Closed,116.1,Unsafe and Dangerous,88,,Lake,ST,Brighton,MA,02135,22,88 LAKE St,,BRIGHTON,MA,02135,83039.0,42.34348966165709,-71.16483071939007
4110,V493372,2020-05-11 08:48:54,Closed,105.1,Failure to Obtain Permit,2,,Levant,ST,Dorchester,MA,02122,15,C/O MIGUEL  GOMES,460 WASHINGTON  ST,CANTON,MA,02021,85272.0,42.30326954135719,-71.07092059844278
4111,V493369,2020-05-11 08:43:21,Closed,105.1,Failure to Obtain Permit,27,29,Hendry,ST,Dorchester,MA,02122,15,27 HENDRY ST #1,,DORCHESTER,MA,02122-1805,72898.0,42.30983053368988,-71.06527957053085
4112,V493273,2020-05-08 09:19:38,Closed,102.8,Maintenance,7,,Ludlow,ST,Charlestown,MA,02129,02,7  LUDLOW  ST,,CHARLESTOWN,MA,02129,87815.0,42.37992953136825,-71.06813042083405
4113,V486796,2020-05-06 10:55:21,Closed,105.1,Failure to Obtain Permit,242,,Newbury,ST,Boston,MA,02116,05,49 MARCI AVENUE,,EAST LONMWADOW,MA,01028,101455.0,42.34942955226396,-71.08232052078804
4114,V486893,2020-05-06 10:53:27,Closed,1003.6,Means of Egress,127,,Charles,ST,Boston,MA,02114,05,127 CHARLES STREET,,BOSTON,MA,02114,29093.0,42.35988953552761,-71.07056047058173
4115,V483535,2020-05-06 10:48:07,Closed,116.1,Unsafe and Dangerous,587,,Albany,ST,Roxbury,MA,02118,08,587 ALBANY,,BOSTON,MA,02118,1552.0,42.33753953489904,-71.06825051602779
4116,V485505,2020-05-06 10:43:46,Closed,3307,Protection of Adj. Property,130,,Eighth,ST,South Boston,MA,02127,06,36 SHEPARD STREET #3,,Brighton,MA,02135,52483.0,42.33512951578814,-71.05378048798441
4117,V492935,2020-05-06 08:54:09,Closed,116.1,Unsafe and Dangerous,37,,Morrell,ST,West Roxbury,MA,02132,20,1 Morrell Street,,Boston,MA,02132,402484.0,42.27297968217987,-71.16829088506178
4118,V492991,2020-05-04 08:58:38,Closed,116.1,Unsafe and Dangerous,39,,Snow,ST,Brighton,MA,02135,22,23 Hopedale St,,Allston,MA,02134,128213.0,42.34584964111796,-71.14937067970725
4119,V492916,2020-05-01 09:03:49,Closed,116.1,Unsafe and Dangerous,7,9,Brooksdale,RD,Brighton,MA,02135,22,7 BROOKSDALE ROAD,,BRIGHTON,MA,02135,22551.0,42.35691665012981,-71.15788367347962
4120,V492911,2020-05-01 08:26:44,Closed,102.8,Maintenance,590,,Harvard,ST,Mattapan,MA,02126,14,590 HARVARD STREET,,MATTAPAN,MA,02126,70913.0,42.28480958000505,-71.09696069813069
4121,V492831,2020-04-29 09:58:37,Closed,102.8,Maintenance,163,,Roslindale,AV,Roslindale,MA,02131,20,163 ROSLINDALE AV,Unit 1,ROSLINDALE,MA,02131,118649.0,42.28256963502776,-71.1364907930141
4122,V492746,2020-04-29 09:25:49,Closed,105.1,Failure to Obtain Permit,576,578,River,ST,Mattapan,MA,02126,18,"578 RIVER STREET, UNIT 1",,MATTAPAN,MA,02126,116638.0,42.2664495822052,-71.09681073971551
4123,V491592,2020-04-29 09:10:38,Closed,1014.2,Egress thru Intervening Spaces,70,,Charles,ST,Boston,MA,02114,05,3 Ashburton Place,,Cambridge,MA,02139,29173.0,42.35787679904034,-71.07061495111806
4124,V492619,2020-04-16 18:11:59,Closed,116.1,Unsafe and Dangerous,558,,Massachusetts,AV,Roxbury,MA,02118,09,"21 Waumbeck Street, Unit 2",,"Boston, MA 02121",MA,02121,92399.0,42.338231548154376,-71.07834153701496
4125,V492604,2020-04-15 18:25:09,Closed,116.1,Unsafe and Dangerous,1035,   ,Truman,PK,HYDE PARK,MA,02136,18,1385 HANCOCK STREET,,QUINCY,MA,02169,,42.24214966687885,-71.1273008517873
4126,V492294,2020-03-30 09:46:11,Closed,105.1,Failure to Obtain Permit,1,3,Copeland,PK,Roxbury,MA,02119,12,137 N Sherman St,,Denver,CO,80203,439722.0,42.32271708060434,-71.07934017524904
4127,V492328,2020-03-30 09:26:53,Closed,105.1,Failure to Obtain Permit,215R,,Hancock,ST,Dorchester,MA,02122,15,75 ROBBINS STREET,,MILTON,MA,02186,165962.0,42.309756682268464,-71.06040376779697
4128,V492246,2020-03-25 15:16:56,Closed,105.1,Failure to Obtain Permit,600,610,Blue Hill,AV,Dorchester,MA,02121,14,and Authorized Agent,"17 Revere St, Unit  #1",Milton,MA,02186,162187.0,42.3037245546013,-71.08471152676195
4129,V492245,2020-03-25 15:03:06,Closed,105.1,Failure to Obtain Permit,600,610,Blue Hill,AV,Dorchester,MA,02121,14,and Authorized Agent,"17 Revere St, Unit #1",Milton,MA,02186,162187.0,42.3037245546013,-71.08471152676195
4130,V492247,2020-03-25 11:55:03,Closed,105.6,Suspension or Revocation,600,610,Blue Hill,AV,Dorchester,MA,02121,14,and Authorized Agent,"17 Revere St, Unit #1",Milton,MA,02186,162187.0,42.3037245546013,-71.08471152676195
4131,V492244,2020-03-25 11:22:16,Closed,105.1,Failure to Obtain Permit,11, ,Sagamore,ST,Dorchester,MA,02125,13,11 SAGAMORE ST,,DORCHESTER,MA,02125,120459.0,42.31314951912836,-71.05498054050771
4132,V492243,2020-03-25 10:57:48,Closed,105.1,Failure to Obtain Permit,59,,Copeland,ST,Roxbury,MA,02119,12,90A Hemman St,,Roslindale,MA,02131,42471.0,42.32284955157673,-71.07952057397199
4133,V492213,2020-03-24 09:31:15,Closed,105.1,Failure to Obtain Permit,28,,Wordsworth,ST,East Boston,MA,02128,01,"244 Brighton Ave, Suite 106",,Allston,MA,02134,152629.0,42.385299467679104,-71.01837029662501
4134,V492209,2020-03-24 08:11:53,Closed,105.1,Failure to Obtain Permit,19,,Bailey,ST,Dorchester,MA,02124,17,19 BAILEY ST,,DORCHESTER,MA,02124,7508.0,42.28329954204551,-71.06983064071389
4135,V492130,2020-03-20 14:14:38,Closed,102.2.2,Municipal Bylaws or Ordinances,26,32,Chandler,ST,Boston,MA,02116,05,"155 108th Avenue NE, Suite 500",,Bellevue,WA,98004,163125.0,42.34695475692359,-71.07057484233194
4136,V492167,2020-03-20 09:47:30,Closed,105.1,Failure to Obtain Permit,71,,Rosseter,ST,Dorchester,MA,02121,14,71 Rosseter St,,Dorchester,MA,02121,377957.0,42.30342954706529,-71.07470060592338
4137,V490271,2020-03-19 11:27:28,Closed,110.7,Periodic Inspections,26,32,Chandler,ST,Boston,MA,02116,05,"155 108th Avenue NE, Suite 500",,Bellevue,WA,98004,163125.0,42.34695475692359,-71.07057484233194
4138,V492124,2020-03-19 10:18:45,Closed,105.1,Failure to Obtain Permit,139,,Crawford,ST,Dorchester,MA,02121,12,139 CRAWFORD ST,,DORCHESTER,MA,02121,44076.0,42.315969568051344,-71.0915606164773
4139,V492119,2020-03-19 10:07:23,Closed,1029.1,Emergency Escape & Rescue,95,,Greenwood,ST,Dorchester,MA,02121,14,95 GREENWOOD ST,,DORCHESTER,MA,02121,67009.0,42.29861955522522,-71.07999062899086
4140,V492111,2020-03-19 09:50:53,Closed,105.1,Failure to Obtain Permit,95,,Greenwood,ST,Dorchester,MA,02121,14,95 GREENWOOD ST #1,,DORCHESTER,MA,02121,67009.0,42.29861955522522,-71.07999062899086
4141,V492110,2020-03-19 09:34:45,Closed,110.5,Inspections,59,,Southbourne,RD,Jamaica Plain,MA,02130,19,41 North Main St,,Avon,MA,02322,129117.0,42.29022960466528,-71.11509072744335
4142,V492105,2020-03-19 09:19:42,Closed,105.1,Failure to Obtain Permit,17,,Sutton,ST,Mattapan,MA,02126,14,17 SUTTON ST #1,,MATTAPAN,MA,02126,133070.0,42.28195956953324,-71.08940068761727
4143,V492073,2020-03-18 11:40:29,Closed,116.1,Unsafe and Dangerous,32,,Baird,ST,Dorchester,MA,02124,14,117 OTIS ST,,MEDFORD,MA,02155,7592.0,42.2857495737332,-71.09277068700408
4144,V491823,2020-03-17 11:18:15,Closed,116.1,Unsafe and Dangerous,121,139,Hampden,ST,Roxbury,MA,02119,08,"75 Federal St, 4th Floor",,Boston,MA,02110,419664.0,42.32867354282123,-71.07521515434559
4145,V492024,2020-03-17 09:11:50,Closed,105.1,Failure to Obtain Permit,37,,Princeton,ST,East Boston,MA,02128,01,141 LONDON ST #3,,EAST BOSTON,MA,02128,113339.0,42.37677949194423,-71.03753235851241
4146,V492020,2020-03-17 09:00:40,Closed,116.1,Unsafe and Dangerous,518,,Hyde Park,AV,Roslindale,MA,02131,18,518 HYDE PARK AVE,,ROSLINDALE,MA,02131,77393.0,42.28271961073105,-71.11869075218567
4147,V492019,2020-03-17 08:43:29,Closed,116.1,Unsafe and Dangerous,520,,Hyde Park,AV,Roslindale,MA,02131,18,1 NOTTINGHAM DR,,NORWOOD,MA,02062,77394.0,42.28262961035665,-71.11868075217637
4148,V491978,2020-03-16 12:59:37,Closed,104.6,Right of Entry,54,,Fowler,ST,Dorchester,MA,02121,14,54 FOWLER ST,,DORCHESTER,MA,02121,60359.0,42.30089955672188,-71.08173062881404
4149,V491977,2020-03-16 12:46:18,Open,104.6,Right of Entry,72,,Rosseter,ST,Dorchester,MA,02121,14,72 ROSSETER ST,,DORCHESTER,MA,02121,118788.0,42.30370954641378,-71.07433060441856
4150,V491974,2020-03-16 12:22:47,Closed,105.1,Failure to Obtain Permit,157,,Baker,ST,West Roxbury,MA,02132,20,157 BAKER ST,,WEST ROXBURY,MA,02132,7649.0,42.2748802971524,-71.16672735955483
4151,V491947,2020-03-16 12:13:24,Closed,102.8,Maintenance,14,16,Wakullah,ST,Roxbury,MA,02119,12,9 LARCHMONT STREET,,BOSTON,MA,02124,141353.0,42.32231956055151,-71.08612059073172
4152,V491967,2020-03-16 11:33:01,Open,105.1,Failure to Obtain Permit,10,,Park View,ST,Dorchester,MA,02121,12,10 PARK VIEW ST,,DORCHESTER,MA,02121,107722.0,42.31120956923623,-71.09202062781624
4153,V491953,2020-03-16 10:25:36,Open,105.1,Failure to Obtain Permit,37,,Winthrop,ST,Roxbury,MA,02119,12,37 WINTHROP  ST,,ROXBURY,MA,02119,151033.0,42.32586955276163,-71.08075056998231
4154,V491950,2020-03-16 09:58:12,Open,1008.3.2,Building,312,,Warren,ST,Roxbury,MA,02119,12,68 HAROLD ST,,ROXBURY,MA,02119,143246.0,42.32021955426915,-71.0812205842022
4155,V491949,2020-03-16 09:35:49,Closed,105.1,Failure to Obtain Permit,173,,Lexington,ST,East Boston,MA,02128,01,2 CONSTITUTION ROAD UNIT 510,,HOBOKEN,NJ,07030,85554.0,42.379039487226976,-71.03349034495565
4156,V491824,2020-03-13 16:00:29,Closed,116.1,Unsafe and Dangerous,133,,Hampden,ST,Roxbury,MA,02119,08,27 SCHOOL ST #500,,BOSTON,MA,02108,375133.0,42.32859954508621,-71.0752405519054
4157,V491748,2020-03-13 15:05:33,Closed,105.1,Failure to Obtain Permit,42,,Irving,ST,Boston,MA,02114,03,42 IRVING ST,,BOSTON,MA,02114,78963.0,42.36005953025936,-71.06624046087468
4158,V491818,2020-03-13 14:55:37,Closed,105.1,Failure to Obtain Permit,52,,Irving,ST,Boston,MA,02114,03,36 PILGRIM DRIVE,,WINCHESTER,MA,01890,166589.0,42.35981008776445,-71.06622254050664
4159,V491613,2020-03-12 12:04:43,Closed,102.8,Maintenance,219,221,Washington,ST,Dorchester,MA,02121,14,C/O Elizabeth Lawrence,"75 Federal St, 4th Floor",BOSTON,MA,02110,145984.0,42.30194955059311,-71.07769061696898
4160,V491607,2020-03-12 11:15:02,Closed,102.8,Maintenance,52,,Cummins,HW,Roslindale,MA,02131,19,52 CUMMINS HWY,,ROSLINDALE,MA,02131,44890.0,42.2854096205069,-71.1260107623272
4161,V491520,2020-03-12 09:08:14,Closed,107.4,Failed to comply w permit term,487,,Norfolk,ST,Mattapan,MA,02126,14,C/O HISTORIC BOSTON INCORPORATED,20 Eustis St,ROXBURY,MA,02118,103348.0,42.280029569913886,-71.08909069123571
4162,V490433,2020-03-11 13:55:41,Closed,116.1,Unsafe and Dangerous,1658,,Washington,ST,Roxbury,MA,02118,08,1654 WASHINGTON ST,,BOSTON,MA,02118,144308.0,42.33745854429032,-71.0750325314518
4163,V490320,2020-03-11 10:45:46,Closed,105.1,Failure to Obtain Permit,15,,Otisfield,ST,Dorchester,MA,02121,12,15 OTISFIELD,,DORCHESTER,MA,02121,106110.0,42.31246755458984,-71.08095360023908
4164,V490276,2020-03-11 09:32:27,Closed,105.1,Failure to Obtain Permit,107,,Belgrade,AV,Roslindale,MA,02131,20,107 Belgrade Ave,,Roslindale,MA,02131,13560.0,42.28648963156596,-71.134700779647
4165,V490262,2020-03-11 09:12:06,Closed,1001.3.2,Testing & Certification,34,,Fayette,ST,Boston,MA,02116,05,34 FAYETTE STREET,,BOSTON,MA,02116,57014.0,42.34860453342371,-71.06773848980572
4166,V490242,2020-03-11 08:53:20,Closed,105.1,Failure to Obtain Permit,31,,Barry,ST,Dorchester,MA,02125,15,31 BARRY ST,,DORCHESTER,MA,02125,8337.0,42.30904953734559,-71.06822057911015
4167,V489928,2020-03-10 10:27:10,Closed,NFPA54,National Fuel Gas Code,2E,,Brewer,ST,Jamaica Plain,MA,02130,19,213 Newbury St,,Boston,MA,02116,420530.0,42.31176426889292,-71.11526345224515
4168,V490035,2020-03-10 10:11:13,Closed,105.1,Failure to Obtain Permit,191,,Geneva,AV,Dorchester,MA,02121,14,45 NEPONSET AVE,,DORCHESTER,MA,02124,63272.0,42.30490730415373,-71.07584639377991
4169,V489922,2020-03-09 14:59:26,Closed,665,Acts 1956 as Amended,15,,Chestnut,ST,Charlestown,MA,02129,02,15 CHESTNUT ST,,CHARLESTOWN,MA,02129,31526.0,42.37402751978156,-71.05875041264315
4170,V482307,2020-03-09 11:37:50,Closed,102.8,Maintenance,587,,Albany,ST,Roxbury,MA,02118,08,587 ALBANY St,,BOSTON,MA,02118,1552.0,42.33753953489904,-71.06825051602779
4171,V472781,2020-03-09 10:38:58,Closed,105.1,Failure to Obtain Permit,508,,Sixth,ST,South Boston,MA,02127,06,508 E SIXTH ST,,S BOSTON,MA,02127,127592.0,42.33314949784722,-71.0402404625943
4172,V488395,2020-03-09 10:37:05,Closed,116.1,Unsafe and Dangerous,26,,Savin Hill,AVE,Dorchester,MA,02125,13,26 SAVIN HILL AV #3,,DORCHESTER,MA,02125,123306.0,42.31305952316121,-71.05768054620239
4173,V489748,2020-03-09 09:55:23,Closed,3307.1,Protection of Adj. Property,2,,Saint Martin,ST,Charlestown,MA,02129,02,2 APPLE RIDGE DRIVE,,NATICK,MA,01760,121417.0,42.382109531046005,-71.06864041735726
4174,V489732,2020-03-09 08:21:46,Closed,116.1,Unsafe and Dangerous,73,,Romsey,ST,Dorchester,MA,02125,13,73 Romsey St,,Dorchester,MA,02125,118190.0,42.31551951590607,-71.05309053102961
4175,V489606,2020-03-06 15:20:08,Closed,116.1,Unsafe and Dangerous,12,,Normandy,ST,Dorchester,MA,02121,14,12 NORMANDY ST,,DORCHESTER,MA,02121,103438.0,42.31172955020447,-71.07755059398995
4176,V489595,2020-03-06 11:30:43,Closed,116.1,Unsafe and Dangerous,77, ,Romsey,ST,Dorchester,MA,02125,13,77 ROMSEY ST,,DORCHESTER,MA,02125,118192.0,42.315499516609,-71.0529505305854
4177,V489579,2020-03-06 09:16:09,Closed,116.1,Unsafe and Dangerous,1,,Saint Charles,ST,Boston,MA,02116,05,1 ST CHARLES,,BOSTON,MA,02116,120974.0,42.34708953830364,-71.0717905017372
4178,V489544,2020-03-05 14:57:38,Closed,3310.2,Maintenance of Means of Egress,35,,Quincy,ST,Dorchester,MA,02121,12,35 QUINCY ST,Unit 3,DORCHESTER,MA,02121,114065.0,42.31566955472591,-71.08122059363188
4179,V489530,2020-03-05 13:19:13,Closed,116.1,Unsafe and Dangerous,779,,Morton,ST,Mattapan,MA,02126,14,779 MORTON,,MATTAPAN,MA,02126,97795.0,42.28277956940588,-71.08914068552927
4180,V489457,2020-03-05 11:35:48,Closed,105.1,Failure to Obtain Permit,8,,Hallet,ST,Dorchester,MA,02122,16,51 THORNY MEADOW WAY,,HANOVER,MA,02339,68238.0,42.2854735885344,-71.04662423149847
4181,V489458,2020-03-05 10:03:48,Closed,116.1,Unsafe and Dangerous,45,,Kingsdale,ST,Dorchester,MA,02124,14,45 KINGSDALE ST,,DORCHESTER,MA,02124,81948.0,42.29512955727672,-71.08146064031648
4182,V489449,2020-03-05 09:50:40,Closed,111.1,Certificate of Occupancy,238,,Havre,ST,East Boston,MA,02128,01,5 EVELYN RD,,WABAN,MA,02468,71438.0,42.375299489613326,-71.0357103580276
4183,V489445,2020-03-05 09:46:41,Closed,1001.3.2,Testing & Certification,238,,Havre,ST,East Boston,MA,02128,01,5 EVELYN ROAD,,WABAN,MA,02468,71438.0,42.375299489613326,-71.0357103580276
4184,V489443,2020-03-05 09:36:46,Closed,1006.1,Number of Exits or Exit Access,804,,Third,ST,South Boston,MA,02127,06,"675 Massachusetts Ave, 5th Floor",,Cambridge,MA,02139,135154.0,42.336749480283366,-71.02752042583792
4185,V489422,2020-03-05 09:25:29,Closed,105.1,Failure to Obtain Permit,14,,Morrow,RD,Brighton,MA,02135,22,14 MORROW RD,,BRIGHTON,MA,02135,97576.0,42.35379963949472,-71.14956066192926
4186,V489403,2020-03-05 09:00:59,Closed,116.1,Unsafe and Dangerous,677,,Massachusetts,AV,Roxbury,MA,02118,08,677 MASSACHUSETTS AV,,BOSTON,MA,02118,92560.0,42.3355495455653,-71.0761805379453
4187,V489419,2020-03-05 08:53:11,Closed,105.1,Failure to Obtain Permit,29,31,Florida,ST,Dorchester,MA,02124,16,17 Grant St,,Dorchester,MA,02124,58947.0,42.29110952810028,-71.06008060061991
4188,V489413,2020-03-05 08:48:59,Closed,105.1,Failure to Obtain Permit,71,,Homer,ST,East Boston,MA,02128,01,71 Homer St,,East Boston,MA,02128,74975.0,42.38152946576338,-71.01653030193846
4189,V489291,2020-03-04 11:48:00,Closed,105.1,Failure to Obtain Permit,770,768,Washington,ST,Dorchester,MA,02124,17,1773 DORCHESTER AV,,DORCHESTER,MA,02124,146177.0,42.285069543187205,-71.07096063925738
4190,V489289,2020-03-04 11:47:29,Closed,3310.2,Maintenance of Means of Egress,100,,High,ST,Charlestown,MA,02129,02,100 HIGH STREET,,CHARLESTOWN,MA,02129,73295.0,42.37768952813756,-71.06559042005007
4191,V456541,2020-03-04 08:46:35,Closed,Article 4 Section 4-3,No use of premises permit:,123,127,Heath,ST,Mission Hill,MA,02120,10,181 DUDLEY ROAD,,NEWTON,MA,02459,72313.0,42.32657658327249,-71.10343561925626
4192,V456536,2020-03-04 08:44:55,Closed,105.1,Failure to Obtain Permit,123,127,Heath,ST,Mission Hill,MA,02120,10,181  DUDLEY ST,,NEWTON,MA,02459,72313.0,42.32657658327249,-71.10343561925626
4193,V456550,2020-03-04 08:22:12,Closed,Article 4 Section 4-3,No use of premises permit:,117,,Heath,ST,Mission Hill,MA,02120,10,181 DUDLEY RD,,NEWTON,MA,02459,72312.0,42.32657858275778,-71.10294861814144
